,id,date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood (target)
648,AS14.17,24-03-14,1,0,0,0,0,0,0,7,0.666666667,0.666666667,0.169408738,94.87572222,1,0,10.46635294,21.26104386,80.21911111,0,0,0,7.2388,67.10884211,43.1324375,0,14.04633333,0,0
649,AS14.17,25-03-14,0,1,0,0,0,0,0,7.5,0.5,1,0.062022669,66.00220754,0,0,4.04125,33.92255263,179.1651,0,0,269.322,6.775,54.95784,0,0,4.933,0,0
650,AS14.17,26-03-14,0,0,1,0,0,0,0,7.2,0.2,0.8,0.068537097,83.28965884,1,0,5.597953704,25.86351515,180.5907059,0,0,0,18.81983333,31.93873913,0,0,21.36275,0,0
651,AS14.17,27-03-14,0,0,0,1,0,0,0,7.2,0.4,0.6,0.090633168,86.94226868,0,0,6.989273684,97.80302,145.4567143,0,0,0,9.0424,28.85596154,43.86116667,0,0,0,0
652,AS14.17,28-03-14,0,0,0,0,1,0,0,7.2,0.6,1,0.25103683,95.25470708,1,0,5.23,52.57932,158.2028,0,0,30.121,25.520125,36.2940625,17.36578947,0,0,0,0
653,AS14.17,29-03-14,0,0,0,0,0,1,0,6.8,0.6,0.6,0.209288216,47.07072133,1,1,4.696507937,20.083,280.057,21.08,0,0,9.0308,40.85629032,16.28725,0,0,0,0
654,AS14.17,30-03-14,0,0,0,0,0,0,1,8,1,1,0.008333333,39.43559998,0,0,9.386166667,18.05594118,0,0,0,0,8.07475,112.483,59.765,0,0,0,0
655,AS14.17,31-03-14,1,0,0,0,0,0,0,7.25,0.5,1,0.097986052,100.6150862,0,0,5.832858696,27.67529091,186.4168,0,0,0,38.74973333,131.914381,482.0357059,0,26.271,0,0
656,AS14.17,01-04-14,0,1,0,0,0,0,0,7.4,0.6,1,0.146776392,49.47724562,1,1,8.697636364,48.01995238,131.946,0,0,60.74846154,42.71171429,50.59018182,34.44525,0,4.6585,0,0
657,AS14.17,02-04-14,0,0,1,0,0,0,0,7.5,0.25,0.75,0.090176665,83.16579775,1,0,11.27637,17.47497778,114.5385333,0,0,55.598,20.88777778,54.05918519,18.81925,0,11.86766667,0,0
658,AS14.17,03-04-14,0,0,0,1,0,0,0,7.2,0.2,1,0.124203431,88.19870589,1,1,15.12580851,37.80236508,109.7590476,0,0,36.243,22.7182,46.77435484,14.26644444,0,20.074,0,0
659,AS14.17,04-04-14,0,0,0,0,1,0,0,7,-0.6,0.8,0.159836018,66.88633826,1,1,3.923426471,17.831875,189.5053,0,0,22.353,8.8764,39.76627586,0,0,0,0,0
660,AS14.17,05-04-14,0,0,0,0,0,1,0,7,0.2,1,0.189139798,63.47397016,1,1,4.263105263,43.16033333,194.628,0,0,0,6.195142857,39.9056,5.281,0,0,0,0
661,AS14.17,06-04-14,0,0,0,0,0,0,1,7.25,0.25,1.25,0.036888059,134.254,0,1,5.684576923,25.78896154,303.9441667,0,0,0,11.24722222,53.817,0,0,0,0,0
662,AS14.17,07-04-14,1,0,0,0,0,0,0,7,1,1,0.048999513,247.2334572,0,0,4.286205128,29.23790625,291.218,0,0,0,7.731,102.5661667,0,0,0,0,0
663,AS14.17,08-04-14,0,1,0,0,0,0,0,7,0.4,1,0.026065395,92.9324035,1,1,19.36305512,29.26073077,182.5086923,0,0,301.6726667,8.052833333,29.65051064,28.2706,25.867125,16.049,0,0
664,AS14.17,09-04-14,0,0,1,0,0,0,0,7,0.25,1,0.109231432,41.70604348,0,0,7.90475,15.8705,83.82632692,0,0,54.02885714,15.28783333,58.09671429,7.183189189,0,4.031,0,0
665,AS14.17,10-04-14,0,0,0,1,0,0,0,6.75,1,1,0.100773884,85.55735789,0,0,7.222848101,31.88672642,139.887,0,0,51.252,23.28975,84.06521739,21.623625,0,0,0,0
666,AS14.17,11-04-14,0,0,0,0,1,0,0,7.2,0.4,1,0.20737365,11.51095283,0,0,5.445121827,12.3973,952.045,0,0,0,7.8964,11.49756,7.05545,0,19.147,0,0
667,AS14.17,12-04-14,0,0,0,0,0,1,0,7.2,0.4,1,0.165953202,14.98908626,0,0,6.536598837,16.98374242,211.01125,0,0,0,7.8296,7.31992,0,0,0,0,0
668,AS14.17,13-04-14,0,0,0,0,0,0,1,7.2,-0.2,1,0.075664019,84.42392553,0,0,5.830615385,26.25137736,173.3640556,0,0,0,11.0056,67.73839474,51.5035,0,20.159,0,0
669,AS14.17,14-04-14,1,0,0,0,0,0,0,7,0.8,1,0.085114339,9.80903636,1,0,5.100333333,14.58946154,0,0,0,148.85,7.064285714,9.9865625,3.571394737,0,0,0,0
670,AS14.17,15-04-14,0,1,0,0,0,0,0,7,0.4,1,0.102236285,55.04473648,0,1,11.78824176,48.48015556,102.0809444,0,0,6.563,37.06369565,50.21646667,41.286,0,0,0,0
671,AS14.17,16-04-14,0,0,1,0,0,0,0,7.2,0.8,1,0.111374178,36.78519762,1,1,6.404018692,23.22937255,76.2935,0,0,27.6285,9.3402,35.28934483,17.84663636,0,14.0485,0,0
672,AS14.17,17-04-14,0,0,0,1,0,0,0,7,0.4,1,0.116150875,45.08420202,0,1,6.427333333,18.57661798,124.3039,0,0,0,8.7486,53.28485714,0,0,1.549666667,0,0
673,AS14.17,18-04-14,0,0,0,0,1,0,0,7,1,1,0.18855452,76.10919148,1,0,10.54535714,30.83377273,224.7663333,0,0,0,8.29675,8.952833333,0,0,5.019,0,0
674,AS14.17,19-04-14,0,0,0,0,0,1,0,7,1,1,0.167239335,19.44631886,0,0,4.365666667,13.8003662,0,0,0,0,8.7178,20.42607692,0,0,0,0,0
675,AS14.17,20-04-14,0,0,0,0,0,0,1,7.2,0.4,1,0.12116526,63.58590446,0,0,4.32540625,23.42132927,191.6618333,0,0,256.297,8.6116,51.55026087,65.28866667,0,0,0,0
676,AS14.17,21-04-14,1,0,0,0,0,0,0,7.4,0.4,1,0.088196395,24.85464835,1,0,4.080645161,40.0365,116.9983333,0,0,0,10.28383333,27.8535,19.146,0,3.01,0,0
677,AS14.17,22-04-14,0,1,0,0,0,0,0,6.6,0.6,1,0.050621499,95.88826137,0,1,5.198391892,58.74377381,144.8482857,0,0,0,9.2964,44.61577143,18.013,0,0,0,0
678,AS14.17,23-04-14,0,0,1,0,0,0,0,7.25,1,1,0.071835913,87.65095615,1,0,6.49427619,31.22441379,205.9868182,0,0,31.128,9.1542,36.30115152,27.52076471,0,0,0,0
679,AS14.17,24-04-14,0,0,0,1,0,0,0,7.2,1,1,0.109817762,66.68260801,1,0,145.4087404,21.48935789,108.8211667,0,2.562.907,0,8.1072,60.75054545,18.077125,0,0,0,0
680,AS14.17,25-04-14,0,0,0,0,1,0,0,7.2,0.4,1,0.20366098,28.71991366,1,1,8.632163265,45.01515464,124.5976667,0,0,70.4634,20.17616667,111.0853333,557.762,0,8.035,0,0
681,AS14.17,26-04-14,0,0,0,0,0,1,0,8,1,1,0.186837621,13.20807298,0,1,6.226834783,42.02515625,0,0,0,0,9.259666667,20.77016667,0,0,0,0,0
682,AS14.17,27-04-14,0,0,0,0,0,0,1,7.2,1,1,0.108814824,110.8839555,0,1,226.9861333,78.30742857,172.8084,0,0,0,6.815,112.6853684,27.316,0,0,0,0
683,AS14.17,28-04-14,1,0,0,0,0,0,0,6.75,0.75,0.333333333,0.097387454,57.9953111,0,0,4.701014085,29.58969231,224.2973333,0,0,37.02171429,8.9478,26.54741379,51.598875,0,3.079,0,0
684,AS14.17,29-04-14,0,1,0,0,0,0,0,7,0.8,1,0.110430618,52.42633979,0,0,5.604365854,19.79153333,114.8792143,0,0,0,7.1124,55.94131579,170.9094,0,0,0,0
685,AS14.17,30-04-14,0,0,1,0,0,0,0,7,1,1,0.124633169,43.22176315,0,0,244.3799362,52.20403175,54.5745,30.276,0,0,8.876,69.00290909,30.14953846,0,34.883,0,0
686,AS14.17,01-05-14,0,0,0,1,0,0,0,8,1,1,0.082346525,137.7724792,0,1,5.882913043,32.88717857,13.036,0,670.54175,0,8.034,26.00633333,0,0,15.057,0,0
687,AS14.17,02-05-14,0,0,0,0,1,0,0,7,1,1,0.258464889,31.63505557,1,0,86.80370588,22.63820755,0,0,0,0,7.569333333,142.9466,91.7305,0,0,0,0
688,AS14.17,03-05-14,0,0,0,0,0,1,0,7.25,-1,1,0.336338581,41.63192208,1,1,6.597854167,26.655725,80.8255,0,0,0,7.358166667,63.61630435,1758.019333,0,9.029,0,0
689,AS14.17,05-05-14,1,0,0,0,0,0,0,7.5,1,1,0.120825197,56.58786485,0,0,4.275,25.60527778,20.078,0,0,0,5.556,127.8433333,38.09316667,0,15.98533333,0,0
690,AS14.19,21-03-14,0,0,0,0,1,0,0,4.666666667,0.666666667,0.666666667,0.109655018,385.1698889,1,0,64.27664516,350.4349286,0,0,0,0,29.26725,5.037,0,0,0,0,0
691,AS14.19,22-03-14,0,0,0,0,0,1,0,6.6,-1.4,0.4,0.086579269,55.30289535,1,0,33.78969792,40.95351111,0,0,0,0,32.002,35.8065,0,0,0,0,0
692,AS14.19,23-03-14,0,0,0,0,0,0,1,7,-0.8,0.8,0.029460439,45.28731812,1,0,15.47186486,25.2169,0,0,0,0,13.00525,67.619,0,0,0,0,0
693,AS14.19,24-03-14,1,0,0,0,0,0,0,6,-0.4,0.4,0.113889446,34.02061906,1,0,6.991945455,53.6631875,4.354166667,0,0,0,10.6822,0,0,0,0,0,0
694,AS14.19,25-03-14,0,1,0,0,0,0,0,5.5,-1.25,0.25,0.113251607,53.80916853,1,0,11.31549462,47.93581707,0,0,0,0,7.757571429,0,0,0,0,0,0
695,AS14.19,26-03-14,0,0,1,0,0,0,0,6,-0.6,0.4,0.108914826,56.58202563,1,0,11.83263636,44.11396,0,0,0,0,9.9064,27.9492,0,2.006,0,0,0
696,AS14.19,27-03-14,0,0,0,1,0,0,0,6.6,0,0.6,0.132204608,41.32718389,1,1,9.264915789,26.08574699,242.518,0,0,0,9.5202,27.19985714,0,8.357125,0,0,0
697,AS14.19,28-03-14,0,0,0,0,1,0,0,6.6,-0.6,1.2,0.148872265,44.77309835,1,1,11.82459722,30.53865,187.6163333,0,0,0,10.61116667,8.76,0,2.0235,0,0,0
698,AS14.19,29-03-14,0,0,0,0,0,1,0,7.4,0.2,1.2,0.13795426,38.10754347,1,1,8.690328571,37.02307692,28.42533333,0,0,0,15.93066667,0,0,0,0,0,0
699,AS14.19,30-03-14,0,0,0,0,0,0,1,7,-0.4,0.8,0.06452367,23.28902272,1,0,51.39139286,24.65842857,0,0,0,0,10.0536,0,0,0,0,0,0
700,AS14.19,31-03-14,1,0,0,0,0,0,0,7.2,-0.4,1,0.130121,92.41152238,1,1,10.2087381,63.52367073,0,0,0,0,8.9334,0,79.40566667,0,0,0,0
701,AS14.19,01-04-14,0,1,0,0,0,0,0,6.4,0,0.2,0.133466829,44.63088751,1,0,11.37501923,49.99173684,0,0,0,0,9.8854,0,0,2.940666667,0,0,0
702,AS14.19,02-04-14,0,0,1,0,0,0,0,7.6,-0.2,1,0.077163555,37.86275511,1,0,11.94014286,28.13897619,0,0,0,0,8.2386,7.952833333,0,0,0,0,0
703,AS14.19,03-04-14,0,0,0,1,0,0,0,6.6,0,0.6,0.073077148,59.07590567,1,0,21.11206452,39.88714754,0,0,0,0,8.4748,0,0,0,0,0,0
704,AS14.19,04-04-14,0,0,0,0,1,0,0,7,-0.2,0.4,0.157021154,38.71896079,1,0,12.15301653,22.01746875,0,0,0,0,27.957,43.8812,0,0,0,0,0
705,AS14.19,05-04-14,0,0,0,0,0,1,0,8,-0.6,1.2,0.135955766,38.17455174,1,0,10.2108254,24.76270455,0,0,60.16366667,0,13.0764,53.37,0,0,0,0,0
706,AS14.19,06-04-14,0,0,0,0,0,0,1,7.25,-1.25,1,0.094224106,39.24193651,1,1,10.32547297,26.74540323,0,0,0,0,9.8554,0,0,0,0,0,0
707,AS14.19,07-04-14,1,0,0,0,0,0,0,6.6,-1,0.6,0.183434929,28.83490227,1,0,11.67589147,31.53233684,0,0,0,0,12.7166,71.52666667,0,0,0,0,0
708,AS14.19,08-04-14,0,1,0,0,0,0,0,6.8,-0.4,1,0.089062798,30.88779788,1,1,9.75027451,26.37083562,0,0,0,0,7.879,0,0,0,13.3355,0,0
709,AS14.19,09-04-14,0,0,1,0,0,0,0,7.2,-0.4,0.8,0.117565129,48.44415875,1,1,7.916893939,48.37462745,0,0,0,0,12.1258,0,0,0,0,0,0
710,AS14.19,10-04-14,0,0,0,1,0,0,0,6.75,-0.5,0.75,0.072801211,26.18487502,1,0,71.26235556,19.59609091,0,0,0,0,8.07025,11.269,0,0,0,0,0
711,AS14.19,11-04-14,0,0,0,0,1,0,0,6.8,-0.6,1,0.111093899,39.64002859,1,0,15.90422222,25.61904615,0,0,0,0,8.4884,10.24366667,0,0,0,0,0
712,AS14.19,12-04-14,0,0,0,0,0,1,0,7.2,0.2,0.8,0.066054973,31.78606896,1,0,10.11577778,20.37958333,0,0,0,0,9.0924,64.8375,0,0,0,0,0
713,AS14.19,13-04-14,0,0,0,0,0,0,1,7.2,-0.6,1,0.113674494,24.6951967,1,0,5.710779661,22.55166667,0,0,0,0,12.3168,15.12506667,0,0,0,0,0
714,AS14.19,14-04-14,1,0,0,0,0,0,0,7,0.4,0.8,0.145929021,50.01964999,1,0,32.33131522,35.54018868,0,0,0,0,13.7276,104.2625,0,10.5705,0,0,0
715,AS14.19,15-04-14,0,1,0,0,0,0,0,6.4,-1,1,0.13076564,50.98386906,1,0,9.674631579,37.81502222,0,0,0,0,16.19228571,9.601,0,4.223666667,0,0,0
716,AS14.19,16-04-14,0,0,1,0,0,0,0,6.8,-0.6,1,0.077213542,32.27431035,1,1,6.81740625,103.8428116,0,0,0,0,11.4664,39.41433333,0,0,0,0,0
717,AS14.19,17-04-14,0,0,0,1,0,0,0,6.8,-0.8,1,0.10146767,62.71015787,1,0,5.991642857,51.21553333,0,0,0,0,9.504,48.9735,0,0,0,0,0
718,AS14.19,18-04-14,0,0,0,0,1,0,0,6.8,-1,1,0.064930556,71.92397826,1,1,4.504666667,53.67838095,0,0,229.132,0,7.2245,0,0,0,0,0,0
719,AS14.19,19-04-14,0,0,0,0,0,1,0,6.8,-0.4,0.8,0.110317359,25.31529545,1,0,6.796309524,25.43233333,0,0,0,0,11.3084,24.91569231,0,2.893,0,0,0
720,AS14.19,20-04-14,0,0,0,0,0,0,1,7.6,0.2,1.2,0.101957006,37.67243478,1,0,19.52491489,21.13787879,0,0,0,0,8.3396,19.0535,0,0,0,0,0
721,AS14.19,21-04-14,1,0,0,0,0,0,0,6.4,-0.2,1,0.133469843,37.74669565,1,0,8.723666667,32.55914286,0,0,0,0,9.5182,3759.177625,0,0,0,0,0
722,AS14.19,22-04-14,0,1,0,0,0,0,0,6.8,0.6,1.2,0.13701084,22.09356561,1,0,3.277465608,36.16931933,0,0,0,0,8.456,8.489666667,0,0,0,0,0
723,AS14.19,23-04-14,0,0,1,0,0,0,0,6,-1,1,0.110646827,39.25541772,1,1,7.016019608,45.78466265,0,0,0,0,9.408333333,32.1945,0,0,0,0,0
724,AS14.19,24-04-14,0,0,0,1,0,0,0,6.6,-0.6,0.8,0.105602385,54.91855557,1,0,6.951327273,38.59840323,0,0,0,0,31.35,0,0,0,0,0,0
725,AS14.19,25-04-14,0,0,0,0,1,0,0,7.25,-0.75,0.75,0.076775111,50.42311318,1,0,20.68693478,56.82578571,546.49,0,0,0,6.167,25.8757,0,0,1.8265,0,0
726,AS14.19,26-04-14,0,0,0,0,0,1,0,7.75,1,1.5,0.249102716,34.37187499,1,1,55.21130612,19.91252174,0,0,0,0,26.984,0,0,0,0,0,0
727,AS14.19,27-04-14,0,0,0,0,0,0,1,6.333333333,-1.5,0.833333333,0.044866642,55.06592727,1,0,9.425825397,56.05313333,0,0,0,0,14.33233333,36.01727273,18.53271429,0,0,0,0
728,AS14.19,28-04-14,1,0,0,0,0,0,0,6.4,0,0.6,0.10377999,39.10796051,1,0,7.675129032,65.59393651,0,0,0,0,11.279,28.54171429,7.7635,0,0,0,0
729,AS14.19,29-04-14,0,1,0,0,0,0,0,7.2,0.4,0.6,0.025682432,37.65083331,1,0,20.39558929,32.44730189,0,0,0,0,9.2718,19.25622222,0,0,0,0,0
730,AS14.19,30-04-14,0,0,1,0,0,0,0,7,0.4,0.8,0.044546701,49.73496824,1,0,9.578831461,35.61188462,5.125,0,0,0,10.2618,92.7475,0,0,0,0,0
731,AS14.19,01-05-14,0,0,0,1,0,0,0,6.8,-0.2,0.8,0.126264919,58.20342592,1,0,8.941639344,44.2363,0,0,0,0,9.4832,30.45436364,0,1.5145,0,0,0
732,AS14.19,02-05-14,0,0,0,0,1,0,0,7.8,0.4,1.2,0.192305248,18.60858442,1,0,11.64723457,23.2237381,0,0,0,0,15.1386,0,0,1.5185,0,0,0
733,AS14.19,03-05-14,0,0,0,0,0,1,0,7.4,0.4,1,0.190118763,55.1410345,1,1,9.360728395,67.32988571,0,0,0,0,12.2455,9.076,0,0,0,0,0
734,AS14.19,04-05-14,0,0,0,0,0,0,1,6.6,-0.4,0.8,0.069449995,46.19805173,0,0,56.00082353,79.18129545,0,0,0,0,12.7002,43.49918182,0,0,0,0,0
735,AS14.19,05-05-14,1,0,0,0,0,0,0,7,0.25,1,0,6.10800004,0,0,0,6.098,0,0,0,0,0,0,0,0,0,0,0
736,AS14.20,20-03-14,0,0,0,1,0,0,0,7,-1,1,0,73.88019996,0,0,30.20785714,6.086,43.303,0,31.647,0,0,47.557,0,545.854,0,0,0
737,AS14.20,21-03-14,0,0,0,0,1,0,0,7,0.25,0.25,0,30.09399986,0,0,30.088,0,0,0,0,0,0,0,0,0,0,0,0
738,AS14.20,22-03-14,0,0,0,0,0,1,0,7.5,1,0.5,0.007716049,48.91609376,0,0,14.9355,16.78895833,0,0,0,0,14.5595,3.013,0,214.219,0,0,0
739,AS14.20,23-03-14,0,0,0,0,0,0,1,7.6,0.8,0.8,0.043209877,46.0914,0,1,15.47066667,43.84073333,48.255,0,0,0,13.1584,0,0,22.147,0,0,0
740,AS14.20,24-03-14,1,0,0,0,0,0,0,6.8,-0.2,0.4,0.033333333,125.9446316,0,1,7.24425,45.08805882,81.4945,0,445.804,0,14.054,45.6564,0,954.654,0,0,0
741,AS14.20,25-03-14,0,1,0,0,0,0,0,6,-0.75,-0.5,0.078935185,40.8914,0,0,15.86396364,15.154125,87.318,0,115.7953333,0,16.315625,47.55336364,0,37.0025,14.7715,0,0
742,AS14.20,26-03-14,0,0,1,0,0,0,0,6.8,0.4,0.4,0.025762157,41.57316666,0,0,28.542,11.54028571,123.5603333,0,0,0,9.116375,43.420625,0,0,0,0,0
743,AS14.20,27-03-14,0,0,0,1,0,0,0,7,0.25,0.75,57,43.57658622,0,0,17.59307692,23.0108,8.8744,0,208.2403333,0,0,13.19347368,0,0,0,0,0
744,AS14.20,28-03-14,0,0,0,0,1,0,0,6.25,0.5,0,0.023809524,27.09129411,0,0,29.19621429,14.81655556,0,0,0,0,8.027,0,0,0,0,0,0
745,AS14.20,29-03-14,0,0,0,0,0,1,0,7.4,1,1,0.138139159,54.34599999,1,0,20.37383333,4.226,0,0,494.903,0,15.31025,0,0,0,0,0,0
746,AS14.20,30-03-14,0,0,0,0,0,0,1,7.5,1,1,0.380208333,69.55625004,0,1,7.410666667,44.4131,0,0,0,0,0,40.93275,0,164.2202,0,0,0
747,AS14.20,31-03-14,1,0,0,0,0,0,0,7,0.8,0.8,0.0125,5.178499937,1,1,0,5.17725,0,0,0,0,0,0,0,0,0,0,0
748,AS14.20,01-04-14,0,1,0,0,0,0,0,6.25,0,0,0,29.63199997,0,1,19.17,0,0,0,953.245,0,0,0,0,0,0,0,0
749,AS14.20,02-04-14,0,0,1,0,0,0,0,6.5,0,0.25,0.06712963,75.89093335,0,0,13.09597436,23.8556,37.1955,0,0,0,18.118,78.9297,46.717,0,0,0,0
750,AS14.20,03-04-14,0,0,0,1,0,0,0,6.666666667,0.333333333,0.333333333,0.055022974,18.21766663,1,0,14.41933333,0,0,0,0,0,11.387,0,0,0,0,0,0
751,AS14.20,04-04-14,0,0,0,0,1,0,0,7,0.75,0.5,0.015740741,40.5068039,0,0,10.60880769,18.58097561,0,9.424875,546.803,0,13.83466667,72.8066,0,0,0,0,0
752,AS14.20,05-04-14,0,0,0,0,0,1,0,7,0.4,0.8,0.090560236,18.78083721,1,0,6.397294118,11.815125,13.7375,0,140.8623333,0,6.412333333,0,0,0,0,0,0
753,AS14.20,06-04-14,0,0,0,0,0,0,1,7,0.6,0.8,0.060227141,78.48539999,1,1,6.417166667,20.79943902,14.083,0,209.096,0,0,109.3475,0,0,0,0,0
754,AS14.20,07-04-14,1,0,0,0,0,0,0,6.8,0.6,1,0.029011708,26.38200001,0,1,5.687307692,42.04342857,77.365,0,530.69,0,0,143.69,0,0,0,0,0
755,AS14.20,08-04-14,0,1,0,0,0,0,0,7.25,0.5,0.75,0.003367003,120.393,0,1,11.03733333,0,0,0,531.717,0,0,4.024,0,0,0,0,0
756,AS14.20,09-04-14,0,0,1,0,0,0,0,7.75,0.25,1,0.069361289,51.08986666,0,1,10.51665217,20.24846154,31.106375,0,0,0,22.1115,50.38065,0,0,0,0,0
757,AS14.20,10-04-14,0,0,0,1,0,0,0,7,0.5,0.5,0.02183642,63.86352631,0,1,9.641222222,34.83678947,20.66466667,0,0,0,10.035,41.314125,0,0,0,0,0
758,AS14.20,11-04-14,0,0,0,0,1,0,0,7.5,0.5,0.75,0.055092593,13.01423076,1,0,6.155777778,6.576818182,0,0,0,0,41.273,0,0,0,0,0,0
759,AS14.20,12-04-14,0,0,0,0,0,1,0,6.8,0,0.6,0.045980559,58.11919118,1,1,18.147,43.00205357,0,24.846,202.188,0,9.069888889,35.07066667,0,0,0,0,0
760,AS14.20,13-04-14,0,0,0,0,0,0,1,6.8,0,0.6,0,5.01699996,0,0,6.2255,0,0,0,569.675,0,0,0,0,0,0,0,0
761,AS14.20,14-04-14,1,0,0,0,0,0,0,6.8,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
762,AS14.20,15-04-14,0,1,0,0,0,0,0,6.8,0,0.6,0.106944444,18.91167567,0,0,6.948933333,15.60674074,24.137,0,0,0,14.144,13.5541,0,0,0,0,0
763,AS14.20,16-04-14,0,0,1,0,0,0,0,7.2,0.4,0.6,0.00462963,5.649000049,0,1,0,0,0,0,0,0,5.638,0,0,0,0,0,0
764,AS14.20,17-04-14,0,0,0,1,0,0,0,6.4,-0.4,0.4,0.014580011,60.87489286,0,1,13.93959091,23.80895,32.777,0,248.4475,0,0,53.30283333,0,19.59,0,0,0
765,AS14.20,18-04-14,0,0,0,0,1,0,0,6.75,0,0.5,0.006430041,11.69337496,0,0,13.13883333,0,0,0,0,0,0,4.877666667,0,0,0,0,0
766,AS14.20,19-04-14,0,0,0,0,0,1,0,7.5,0,1,0.036270754,39.56879168,0,0,10.52928571,31.25742667,0,0,196.45,0,0,35.379,0,3.01,0,0,0
767,AS14.20,20-04-14,0,0,0,0,0,0,1,7.6,-0.4,0.6,0.17375,14.04864815,1,0,18.14094118,11.77566667,0,0,0,0,9.759368421,4.451,0,0,0,0,0
768,AS14.20,21-04-14,1,0,0,0,0,0,0,7.4,0.2,0.8,0.060422502,24.81510348,0,1,24.081,13.65708,14.783,0,0,0,14.048,107.4261,0,0,0,0,0
769,AS14.20,22-04-14,0,1,0,0,0,0,0,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
770,AS14.20,23-04-14,0,0,1,0,0,0,0,7,-0.333333333,0.333333333,0.054166667,17.66427775,0,1,4.078,10.1179,12.065,0,0,0,12.05,41.575,0,0,0,0,0
771,AS14.20,24-04-14,0,0,0,1,0,0,0,7,-0.2,0.4,0.036901961,42.24420004,1,0,45.23883333,14.68924242,16.071,0,0,0,47.25825,16.575,0,0,0,0,0
772,AS14.20,25-04-14,0,0,0,0,1,0,0,7,0.5,0.25,0.043793306,20.80344119,1,0,12.0265,21.24791304,21.807,0,0,0,15.53233333,60.263,0,0,0,0,0
773,AS14.20,26-04-14,0,0,0,0,0,1,0,7,0.5,0.75,0.046111111,56.11360867,0,1,10.32545455,33.0005,122.576,0,0,0,0,38.34275,0,0,0,0,0
774,AS14.20,27-04-14,0,0,0,0,0,0,1,6.8,0,0,0.017892857,33.35620001,0,0,6.007636364,10.55121875,0,0,0,0,19.0805,155.455,0,59.635,0,0,0
775,AS14.20,28-04-14,1,0,0,0,0,0,0,6.8,0,0.2,0.056686675,53.08314284,0,0,8.914035714,22.17382353,28.62785714,0,187.0023333,0,23.01,36.27427273,0,0,0,0,0
776,AS14.20,29-04-14,0,1,0,0,0,0,0,7.25,0.25,0.75,0.003472222,104.876,0,0,27.32366667,52.7385,18.071,0,0,0,0,65.926,0,0,0,0,0
777,AS14.20,30-04-14,0,0,1,0,0,0,0,7,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,AS14.20,01-05-14,0,0,0,1,0,0,0,7,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,AS14.20,02-05-14,0,0,0,0,1,0,0,7.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,AS14.20,03-05-14,0,0,0,0,0,1,0,6.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,AS14.20,04-05-14,0,0,0,0,0,0,1,7.333333333,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,AS14.20,05-05-14,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,AS14.23,22-03-14,0,0,0,0,0,1,0,7,0,1,0.371360896,59.18633335,0,1,25.2416875,24.30415584,34.47252381,0,0,0,21.05157143,82.80375,0,67.17969048,0,0,0
784,AS14.23,23-03-14,0,0,0,0,0,0,1,7,-0.4,1,0.217996152,253.1755595,1,0,19.09064286,34.98197059,40.16865517,0,0,0,16.6455,157.3648363,0,54.8632,10.601,0,0
785,AS14.23,24-03-14,1,0,0,0,0,0,0,5.8,-0.2,-0.2,0.355413231,46.07797951,0,0,26.18923301,18.44596,141.3785,0,0,0,23.35352632,43.82624138,39.085,28.0964,3.016,0,0
786,AS14.23,25-03-14,0,1,0,0,0,0,0,6.2,-0.4,0.6,0.274954051,114.8738984,0,0,21.62985149,30.29098421,349.0891053,0,0,0,23.586,0,45.098,32.120375,0,0,0
787,AS14.23,26-03-14,0,0,1,0,0,0,0,7,-0.25,1.25,0.405048855,59.34342186,1,1,8.7585875,35.72636923,176.1045,0,44.9755,0,84.112,36.41725,22.086,21.33325,0,0,0
788,AS14.23,27-03-14,0,0,0,1,0,0,0,7,0.75,1.25,0.356218434,102.5080337,0,0,18.96262264,54.88964706,250.1976875,0,112.3206,0,10.31011111,15.102,42.16,476.958,0,0,0
789,AS14.23,28-03-14,0,0,0,0,1,0,0,7,0.6,1.2,0.405412088,46.48895797,0,0,10.33156522,29.50602027,129.07225,0,40.70875,0,8.591333333,0,6.021,0,0,0,0
790,AS14.23,29-03-14,0,0,0,0,0,1,0,7.25,0.25,1.5,0.397175878,40.11655303,0,0,22.49261111,23.05370833,43.2733125,0,48.83123944,0,10.22441667,24.294,14.02925,20.67816667,0,0,0
791,AS14.23,30-03-14,0,0,0,0,0,0,1,7,0,1.2,0.418194352,37.99374257,1,0,14.22736364,15.994,81.63517857,0,41.472375,0,17.51225,32.669,0,27.2746,48.304,0,0
